Ten file,URL
L01_V001,https://youtube.com/watch?v=HNsRpkryGXA
L01_V002,https://youtube.com/watch?v=f4mLZEqyaCI
L01_V003,https://youtube.com/watch?v=13fm6nkNcAQ
L01_V004,https://youtube.com/watch?v=OPWP2_g1awM
L01_V005,https://youtube.com/watch?v=42iV2WKuaNg
L01_V006,https://youtube.com/watch?v=PWQjrFfa9Xo
L01_V007,https://youtube.com/watch?v=BIxT8idWpyU
L01_V008,https://youtube.com/watch?v=5gWk2sfnOhg
L01_V009,https://youtube.com/watch?v=QX1jwWnkGbE
L01_V010,https://youtube.com/watch?v=R_WopB-K6w8
L01_V011,https://youtube.com/watch?v=uqsYCB9MBKM
L01_V012,https://youtube.com/watch?v=L5Aj01HO_Ao
L01_V013,https://youtube.com/watch?v=wx-uqWtOKxU
L01_V014,https://youtube.com/watch?v=riF5DrcIeZU
L01_V015,https://youtube.com/watch?v=sSm1YV9Z6r4
L01_V016,https://youtube.com/watch?v=FL7ZfZdZS5E
L01_V017,https://youtube.com/watch?v=6u_cYl4n6l0
L01_V018,https://youtube.com/watch?v=GiEczVQV0GM
L01_V019,https://youtube.com/watch?v=IB5QOM506iw
L01_V020,https://youtube.com/watch?v=3CwaVNKgo80
L01_V021,https://youtube.com/watch?v=0WbTYE4l9Ms
L01_V022,https://youtube.com/watch?v=D-QJOLZM3Io
L01_V023,https://youtube.com/watch?v=2JwaY5-yyLI
L01_V024,https://youtube.com/watch?v=sp_6kWffdW8
L01_V025,https://youtube.com/watch?v=IwZ7O_Bo0tQ
L01_V026,https://youtube.com/watch?v=9PdxOt2am_8
L01_V027,https://youtube.com/watch?v=SA6pbTTQ_rA
L01_V028,https://youtube.com/watch?v=cJqije9cjEY
L01_V029,https://youtube.com/watch?v=uX5cXDHP9Cs
L01_V030,https://youtube.com/watch?v=_94KJv1J4yk
L01_V031,https://youtube.com/watch?v=NlBF6KtX3P0
L02_V001,https://youtube.com/watch?v=7EDyaNggOMM
L02_V002,https://youtube.com/watch?v=s2OP6wppymI
L02_V003,https://youtube.com/watch?v=_NR33BJomis
L02_V004,https://youtube.com/watch?v=RbosxSaNlLw
L02_V005,https://youtube.com/watch?v=vkzpvpLCCZ0
L02_V006,https://youtube.com/watch?v=Rcc5Co2guVs
L02_V007,https://youtube.com/watch?v=d-nQe8fld00
L02_V008,https://youtube.com/watch?v=5rNIZbgfrdk
L02_V009,https://youtube.com/watch?v=UXOk0o2xdQA
L02_V010,https://youtube.com/watch?v=ki9uHdJouZA
L02_V011,https://youtube.com/watch?v=dKxK99vWSYs
L02_V012,https://youtube.com/watch?v=cxPjD9MU_PM
L02_V013,https://youtube.com/watch?v=8WxPrsR8R5A
L02_V014,https://youtube.com/watch?v=7OsK6ja_gnk
L02_V015,https://youtube.com/watch?v=sbbdlISnuFQ
L02_V016,https://youtube.com/watch?v=UjHR04iU1qE
L02_V017,https://youtube.com/watch?v=UB-2wyspy5o
L02_V018,https://youtube.com/watch?v=GCMC9JyvtyU
L02_V019,https://youtube.com/watch?v=s3SdX1-edD8
L02_V020,https://youtube.com/watch?v=nhW08zFKI_M
L02_V021,https://youtube.com/watch?v=8ttDiCy4fkI
L02_V022,https://youtube.com/watch?v=5QYG5dYWpdc
L02_V023,https://youtube.com/watch?v=hksjmcFL1Eg
L02_V024,https://youtube.com/watch?v=xF0ZL0n9mk0
L02_V025,https://youtube.com/watch?v=--wr6uava04
L02_V026,https://youtube.com/watch?v=JWYP_BtxhoY
L02_V027,https://youtube.com/watch?v=OPMJJz1bTg4
L02_V028,https://youtube.com/watch?v=msFbTgVZI8s
L02_V029,https://youtube.com/watch?v=zW9XbqGvdNw
L02_V030,https://youtube.com/watch?v=GmgScjN59Hk
L03_V001,https://youtube.com/watch?v=0N4ZNT2y7mc
L03_V002,https://youtube.com/watch?v=nKE6DD9meoQ
L03_V003,https://youtube.com/watch?v=g-rcAOEZvn8
L03_V004,https://youtube.com/watch?v=UTEF5usn0a8
L03_V005,https://youtube.com/watch?v=OGxSXvrkCGg
L03_V006,https://youtube.com/watch?v=a8o4VgsPlJE
L03_V007,https://youtube.com/watch?v=Yp0GysJbPsE
L03_V008,https://youtube.com/watch?v=o_YkNtaHIVo
L03_V009,https://youtube.com/watch?v=aot9ptxDCGw
L03_V010,https://youtube.com/watch?v=gW3nvGL1xXE
L03_V011,https://youtube.com/watch?v=3P3JBQpzns4
L03_V012,https://youtube.com/watch?v=ts9I-04TyN0
L03_V013,https://youtube.com/watch?v=QXjNXz14QhM
L03_V014,https://youtube.com/watch?v=EmScv1cVS7Q
L03_V015,https://youtube.com/watch?v=ZEvt-u1KvvA
L03_V016,https://youtube.com/watch?v=60TburD0fO4
L03_V017,https://youtube.com/watch?v=ifOnmSvnFzA
L03_V018,https://youtube.com/watch?v=6EnLBpz64ks
L03_V019,https://youtube.com/watch?v=v1YyJHJaZ3c
L03_V020,https://youtube.com/watch?v=_Rg4A_TE7H8
L03_V021,https://youtube.com/watch?v=p3FFYEZtYx0
L03_V022,https://youtube.com/watch?v=pP1nLF3dwy4
L03_V023,https://youtube.com/watch?v=g0ZhGTnovG4
L03_V024,https://youtube.com/watch?v=qXVkAnQVp3o
L03_V025,https://youtube.com/watch?v=EmyLvxwda7Y
L03_V026,https://youtube.com/watch?v=1o95mi6MZv8
L03_V027,https://youtube.com/watch?v=7-RLqnF2s6U
L03_V028,https://youtube.com/watch?v=tq5SGXQ2s2Y
L03_V029,https://youtube.com/watch?v=fsOttNpSpT0
L03_V030,https://youtube.com/watch?v=aOBKyVKTIcU
L03_V031,https://youtube.com/watch?v=hwGV-RcBVTI
L04_V001,https://youtube.com/watch?v=JrB3H75hCgo
L04_V002,https://youtube.com/watch?v=m3zr2pBf5qc
L04_V003,https://youtube.com/watch?v=pBHKO7XCNUc
L04_V004,https://youtube.com/watch?v=dOMDX5PBD6k
L04_V005,https://youtube.com/watch?v=qn3SRXmlE8c
L04_V006,https://youtube.com/watch?v=43wtN9eL1hU
L04_V007,https://youtube.com/watch?v=bkqfWzRXRuk
L04_V008,https://youtube.com/watch?v=9seJurxitcM
L04_V009,https://youtube.com/watch?v=GWEyvAmqqu4
L04_V010,https://youtube.com/watch?v=qA_znc9TnXY
L04_V011,https://youtube.com/watch?v=qW31Z9kZ_jc
L04_V012,https://youtube.com/watch?v=7PR8-j67MH4
L04_V013,https://youtube.com/watch?v=NvWMibZQkZk
L04_V014,https://youtube.com/watch?v=CAG87N_qWd8
L04_V015,https://youtube.com/watch?v=NIKm1Cz-930
L04_V016,https://youtube.com/watch?v=Su0xfn6ysws
L04_V017,https://youtube.com/watch?v=nL_Q-b9Jefg
L04_V018,https://youtube.com/watch?v=HVyRisDaCF8
L04_V019,https://youtube.com/watch?v=hL_60RPO_iM
L04_V020,https://youtube.com/watch?v=1a3ANmsS4RM
L04_V021,https://youtube.com/watch?v=STSHjw3idGA
L04_V022,https://youtube.com/watch?v=OVN6RPMIiaI
L04_V023,https://youtube.com/watch?v=Buch5_vYx9U
L04_V024,https://youtube.com/watch?v=brMNuJXjD-s
L04_V025,https://youtube.com/watch?v=iynCrS1JhJA
L04_V026,https://youtube.com/watch?v=AUcVsavKC6M
L04_V027,https://youtube.com/watch?v=TIt2KlCEDs0
L04_V028,https://youtube.com/watch?v=OzJDnaLfxt8
L04_V029,https://youtube.com/watch?v=YPlpz3SUhjY
L04_V030,https://youtube.com/watch?v=z_1P7f2kR-0
L04_V031,https://youtube.com/watch?v=b2m-xrpH020
L05_V001,https://youtube.com/watch?v=qVsDxHMiPAw
L05_V002,https://youtube.com/watch?v=6IKPglhTWrQ
L05_V003,https://youtube.com/watch?v=EA_oOInmvmY
L05_V004,https://youtube.com/watch?v=DbF3HW9uUng
L05_V005,https://youtube.com/watch?v=n6QJI1dKHRo
L05_V006,https://youtube.com/watch?v=hlKe9YcPsMo
L05_V007,https://youtube.com/watch?v=w60EAFQqGc4
L05_V008,https://youtube.com/watch?v=5GDhOlq_gG4
L05_V009,https://youtube.com/watch?v=YMJuOYmtg-Y
L05_V010,https://youtube.com/watch?v=VRYhadTHelk
L05_V011,https://youtube.com/watch?v=uJXu67VDDY4
L05_V012,https://youtube.com/watch?v=mOa3b5D3GTg
L05_V013,https://youtube.com/watch?v=h5CxinTYv0k
L05_V014,https://youtube.com/watch?v=BY3cWJTFD08
L05_V015,https://youtube.com/watch?v=HF9_EaDdkwU
L05_V016,https://youtube.com/watch?v=Wr4ioqGFpQs
L05_V017,https://youtube.com/watch?v=NhcHMAmLmWw
L05_V018,https://youtube.com/watch?v=MAw_qdN4af8
L05_V019,https://youtube.com/watch?v=KZkFpOqkx40
L05_V020,https://youtube.com/watch?v=ug2kLBlEsb0
L05_V021,https://youtube.com/watch?v=AQ7Qsvatk3k
L05_V022,https://youtube.com/watch?v=F0LPS_RK_Yg
L05_V023,https://youtube.com/watch?v=0SZ2XCKoknU
L05_V024,https://youtube.com/watch?v=Xt-ywPQHHqg
L05_V025,https://youtube.com/watch?v=tLeBKhOfBm8
L05_V026,https://youtube.com/watch?v=7UPven2EDC8
L05_V027,https://youtube.com/watch?v=cDmwO5f1Fks
L05_V028,https://youtube.com/watch?v=jNOOxi8nOCA
L06_V001,https://youtube.com/watch?v=blWiOg3lsEE
L06_V002,https://youtube.com/watch?v=XBQD823N2V0
L06_V003,https://youtube.com/watch?v=CEH_ZEoKJ_A
L06_V004,https://youtube.com/watch?v=4A95cmH3gCo
L06_V005,https://youtube.com/watch?v=6jWmgl_WIyo
L06_V006,https://youtube.com/watch?v=-mNKnr37k7U
L06_V007,https://youtube.com/watch?v=3TTpbERU2vQ
L06_V008,https://youtube.com/watch?v=oyvffkkamqs
L06_V009,https://youtube.com/watch?v=ayRuJ7l_4Bo
L06_V010,https://youtube.com/watch?v=yn6jcqAiAMM
L06_V011,https://youtube.com/watch?v=So2XJJH55ic
L06_V012,https://youtube.com/watch?v=RZ6K5h6KL2o
L06_V013,https://youtube.com/watch?v=zZA70IuN-nw
L06_V014,https://youtube.com/watch?v=h8mX2TOi-cQ
L06_V015,https://youtube.com/watch?v=LF5eauBrwQ0
L06_V016,https://youtube.com/watch?v=CFoeeHUEujg
L06_V017,https://youtube.com/watch?v=xOaaXwm1mQI
L06_V018,https://youtube.com/watch?v=UzD9V--cfgY
L06_V019,https://youtube.com/watch?v=VB52yUwVPyw
L06_V020,https://youtube.com/watch?v=13rxCS7aYZc
L06_V021,https://youtube.com/watch?v=Z_XeN3F_jFQ
L06_V022,https://youtube.com/watch?v=0q_zyXtnCo0
L06_V023,https://youtube.com/watch?v=N5HZEjaUUtE
L06_V024,https://youtube.com/watch?v=rFF-KqkZsuk
L06_V025,https://youtube.com/watch?v=-NjHnEHabTg
L06_V026,https://youtube.com/watch?v=BXrYUNmBuy0
L06_V027,https://youtube.com/watch?v=j_wih58xgf8
L06_V028,https://youtube.com/watch?v=oRZHmwKaOG4
L07_V001,https://youtube.com/watch?v=fHodu9fChpU
L07_V002,https://youtube.com/watch?v=uNt58uW23RA
L07_V003,https://youtube.com/watch?v=z_wyp7V3Nf4
L07_V004,https://youtube.com/watch?v=USgloD29Ehs
L07_V005,https://youtube.com/watch?v=JMma7gaQhrE
L07_V006,https://youtube.com/watch?v=s0zO9O6PWBY
L07_V007,https://youtube.com/watch?v=hqLXS1iP51E
L07_V008,https://youtube.com/watch?v=6nOfiMMEJsk
L07_V009,https://youtube.com/watch?v=ycRP9J6pbtU
L07_V010,https://youtube.com/watch?v=QjKgNwpBakY
L07_V011,https://youtube.com/watch?v=2_mk2q8doh0
L07_V012,https://youtube.com/watch?v=Rnhe6ALYnmI
L07_V013,https://youtube.com/watch?v=RcDRFBlfAI0
L07_V014,https://youtube.com/watch?v=QUmhaiWD8lc
L07_V015,https://youtube.com/watch?v=eBXRP4422hs
L07_V016,https://youtube.com/watch?v=I9Yc8FzqLJQ
L07_V017,https://youtube.com/watch?v=eyDzkc0pDLA
L07_V018,https://youtube.com/watch?v=pR52v86ZGW4
L07_V019,https://youtube.com/watch?v=TazdiV-r1JQ
L07_V020,https://youtube.com/watch?v=xS-ibtCN4ws
L07_V021,https://youtube.com/watch?v=ILOrtJjnFd4
L07_V022,https://youtube.com/watch?v=iBhwRMF0aa4
L07_V023,https://youtube.com/watch?v=h1TuxQ8yyJA
L07_V024,https://youtube.com/watch?v=alx4Gy2L7Nw
L07_V025,https://youtube.com/watch?v=jYWsxuqNOxw
L07_V026,https://youtube.com/watch?v=HiFgP0JA6Lc
L07_V027,https://youtube.com/watch?v=3zFuDQQY7cY
L07_V028,https://youtube.com/watch?v=qL4xDtFJkmE
L07_V029,https://youtube.com/watch?v=hu00zdXG3So
L07_V030,https://youtube.com/watch?v=OQZTYbj9Hc4
L07_V031,https://youtube.com/watch?v=8cx78UXv6N8
L08_V001,https://youtube.com/watch?v=LfZTye-m_oI
L08_V002,https://youtube.com/watch?v=5aoQ3nid0Go
L08_V003,https://youtube.com/watch?v=egDJ48n5Z8s
L08_V004,https://youtube.com/watch?v=fN9Mdwqc5-8
L08_V005,https://youtube.com/watch?v=bRrDIWlM4do
L08_V006,https://youtube.com/watch?v=Lac7q7sA1b0
L08_V007,https://youtube.com/watch?v=Eh9LqbWKkj4
L08_V008,https://youtube.com/watch?v=TEQwF1b06DI
L08_V009,https://youtube.com/watch?v=1m2KSzHCFrw
L08_V010,https://youtube.com/watch?v=U3GRFodho4E
L08_V011,https://youtube.com/watch?v=jEvogEFfDZc
L08_V012,https://youtube.com/watch?v=Ooas8SPO2fw
L08_V013,https://youtube.com/watch?v=iWQ6z0c2Kr0
L08_V014,https://youtube.com/watch?v=Ek5UL5qSWJg
L08_V015,https://youtube.com/watch?v=tNLStVi80AQ
L08_V016,https://youtube.com/watch?v=-VWBcDZ6CU4
L08_V017,https://youtube.com/watch?v=US9UNTFFqdw
L08_V018,https://youtube.com/watch?v=NIxT7CmCNfg
L08_V019,https://youtube.com/watch?v=mKEXp7ef3a8
L08_V020,https://youtube.com/watch?v=NBBCkUn0ihU
L08_V021,https://youtube.com/watch?v=2ZZE-STobWI
L08_V022,https://youtube.com/watch?v=FJtoboyh9EE
L08_V023,https://youtube.com/watch?v=4PprwsaMv0U
L08_V024,https://youtube.com/watch?v=2y1WzF7w3kc
L08_V025,https://youtube.com/watch?v=Z7_zIwYP9v4
L08_V026,https://youtube.com/watch?v=vIDNPDn237c
L08_V027,https://youtube.com/watch?v=8neVYAPx0MI
L08_V028,https://youtube.com/watch?v=4Jm40BAp74A
L08_V029,https://youtube.com/watch?v=-ZeDcXyUqbw
L09_V001,https://youtube.com/watch?v=Kf8GFVjOcgM
L09_V002,https://youtube.com/watch?v=2vzVM4ArcUI
L09_V003,https://youtube.com/watch?v=acPVP48bYAs
L09_V004,https://youtube.com/watch?v=PeJqFSM0lyA
L09_V005,https://youtube.com/watch?v=FWYSgWxebf4
L09_V006,https://youtube.com/watch?v=SVlSZzcCYz8
L09_V007,https://youtube.com/watch?v=QcQP5CfEhY8
L09_V008,https://youtube.com/watch?v=YzyNhuRHbeo
L09_V009,https://youtube.com/watch?v=Em3TgrzRWwk
L09_V010,https://youtube.com/watch?v=U466NXUK5TI
L09_V011,https://youtube.com/watch?v=QIgyBVy0118
L09_V012,https://youtube.com/watch?v=To0HNrBrPME
L09_V013,https://youtube.com/watch?v=ENLHCtd_fWk
L09_V014,https://youtube.com/watch?v=wWzucFdo1bE
L09_V015,https://youtube.com/watch?v=yFXH0WDfAyk
L09_V016,https://youtube.com/watch?v=m2cLwjrFstU
L09_V017,https://youtube.com/watch?v=H5dd-y8UnKA
L09_V018,https://youtube.com/watch?v=a8ujK_eTCXY
L09_V019,https://youtube.com/watch?v=MlPSepsnDcc
L09_V020,https://youtube.com/watch?v=xwFK21SeE50
L09_V021,https://youtube.com/watch?v=neovc94sUMw
L09_V022,https://youtube.com/watch?v=JaHqfYaYa9M
L09_V023,https://youtube.com/watch?v=cwj62bqBse0
L09_V024,https://youtube.com/watch?v=CaaWsQSkzKA
L09_V025,https://youtube.com/watch?v=9fS4zfjoDFY
L09_V026,https://youtube.com/watch?v=3MCPfQBE_0c
L09_V027,https://youtube.com/watch?v=LKa7nVzntTE
L09_V028,https://youtube.com/watch?v=aCgFjnf5EzU
L09_V029,https://youtube.com/watch?v=eOF9iRxHs5w
L09_V030,https://youtube.com/watch?v=p4-oG9LXFVk
L10_V001,https://youtube.com/watch?v=RiqqGbMqGFA
L10_V002,https://youtube.com/watch?v=t2-uUWR9zvU
L10_V003,https://youtube.com/watch?v=zfimyeIVPas
L10_V004,https://youtube.com/watch?v=QzhXXbKjVmE
L10_V005,https://youtube.com/watch?v=cEK_wM2iV1Q
L10_V006,https://youtube.com/watch?v=HRZ1kMLoXqw
L10_V007,https://youtube.com/watch?v=Y6dPtR-XOsc
L10_V008,https://youtube.com/watch?v=GRuDBmrAft0
L10_V009,https://youtube.com/watch?v=PTpmWj9qk0Y
L10_V010,https://youtube.com/watch?v=uaYho8-e5K0
L10_V011,https://youtube.com/watch?v=Dl9okZlWG9Y
L10_V012,https://youtube.com/watch?v=h4YSiWiFyzo
L10_V013,https://youtube.com/watch?v=BxSv6EwKHjQ
L10_V014,https://youtube.com/watch?v=S8Jo0m5k1l0
L10_V015,https://youtube.com/watch?v=3MFRuGJ32No
L10_V016,https://youtube.com/watch?v=9b5Klj9E0EM
L10_V017,https://youtube.com/watch?v=2B5qTBE8pB0
L10_V018,https://youtube.com/watch?v=rHVwVBOnHto
L10_V019,https://youtube.com/watch?v=C3eb04v1kyU
L10_V020,https://youtube.com/watch?v=DLvSzJ5A4uA
L10_V021,https://youtube.com/watch?v=7tlLCzp-fSM
L10_V022,https://youtube.com/watch?v=BY9bA9Kywvo
L10_V023,https://youtube.com/watch?v=PVc8Pb42mYg
L10_V024,https://youtube.com/watch?v=cq6VFbUpBHw
L10_V025,https://youtube.com/watch?v=ode8Ks8UA4g
L10_V026,https://youtube.com/watch?v=cR4Y4UaWFXw
L10_V027,https://youtube.com/watch?v=d9VIWEvw2dM
L10_V028,https://youtube.com/watch?v=ZvXRDzNol-A
L10_V029,https://youtube.com/watch?v=jujD64pdWC4
L10_V030,https://youtube.com/watch?v=yUWRQyN9tJg
